xrsb_flux,status,time,background_flux,flare_class,integrated_flux,flare_id
3.4240832e-06,POST_EVENT,736163520.0,,,,202304302126
1.0647742e-06,EVENT_START,736172280.0,1.0769504e-06,,0.0004759461,202305010018
1.8597059e-06,EVENT_PEAK,736172880.0,1.0769504e-06,C1.8,0.0013097747,202305010018
1.4323784e-06,EVENT_END,736173300.0,1.0769504e-06,,0.0016636725,202305010018
2.0979312e-06,EVENT_START,736174500.0,2.163262e-06,,0.0013800674,202305010055
1.1705435e-05,EVENT_PEAK,736176060.0,2.163262e-06,M1.1,0.009419447,202305010055
6.450285e-06,EVENT_END,736176540.0,2.163262e-06,,0.011540354,202305010055
2.136538e-06,POST_EVENT,736179660.0,,,,202305010055
1.7129785e-06,EVENT_START,736181280.0,1.7584091e-06,,0.001156954,202305010248
3.6034814e-06,EVENT_PEAK,736182120.0,1.7584091e-06,C3.6,0.0029724627,202305010248
2.5403879e-06,EVENT_END,736183020.0,1.7584091e-06,,0.005054536,202305010248
1.7526636e-06,POST_EVENT,736184520.0,,,,202305010248
1.4764929e-06,EVENT_START,736188060.0,1.4634049e-06,,0.00094658247,202305010441
3.5312935e-06,EVENT_PEAK,736188720.0,1.4634049e-06,C3.5,0.0023290487,202305010441
2.353479e-06,EVENT_END,736189380.0,1.4634049e-06,,0.0036002086,202305010441
1.4586764e-06,POST_EVENT,736191120.0,,,,202305010441
1.089717e-06,EVENT_START,736192560.0,1.0746311e-06,,0.00056852185,202305010556
1.6362922e-06,EVENT_PEAK,736192860.0,1.0746311e-06,C1.6,0.00074583647,202305010556
1.3834988e-06,EVENT_START,736193340.0,1.3834988e-06,,0.000506938,202305010609
1.9358267e-06,EVENT_PEAK,736194060.0,1.3834988e-06,C1.9,0.0015905368,202305010609
1.583079e-06,EVENT_END,736194420.0,1.3834988e-06,,0.0018855025,202305010609
1.3801508e-06,POST_EVENT,736195560.0,,,,202305010609
1.5325509e-06,EVENT_START,736195980.0,1.5737371e-06,,0.0009918542,202305010653
5.4158254e-06,EVENT_PEAK,736196820.0,1.5737371e-06,C5.4,0.003657573,202305010653
3.3589356e-06,EVENT_END,736198380.0,1.5737371e-06,,0.00963006,202305010653
2.8954134e-06,EVENT_START,736198860.0,2.902111e-06,,0.0013771787,202305010741
5.2713476e-06,EVENT_PEAK,736199220.0,2.902111e-06,C5.2,0.0025588756,202305010741
3.979219e-06,EVENT_END,736199640.0,2.902111e-06,,0.0035471474,202305010741
2.8754891e-06,POST_EVENT,736200960.0,,,,202305010741
1.128114e-06,EVENT_START,736210980.0,1.123459e-06,,0.00050224306,202305011103
1.6058365e-06,EVENT_PEAK,736211220.0,1.123459e-06,C1.6,0.000691495,202305011103
1.3196656e-06,EVENT_END,736212420.0,1.123459e-06,,0.0021908185,202305011103
1.3480422e-06,EVENT_START,736213920.0,1.2880816e-06,,0.0009744654,202305011152
2.7746692e-06,EVENT_PEAK,736214340.0,1.2880816e-06,C2.7,0.0012088838,202305011152
1.5445842e-06,EVENT_END,736214580.0,1.2880816e-06,,0.0013015589,202305011152
1.278144e-06,POST_EVENT,736214820.0,,,,202305011152
1.3942953e-06,EVENT_START,736218120.0,1.4158787e-06,,0.0031889281,202305011302
7.214944e-05,EVENT_PEAK,736218540.0,1.4158787e-06,M7.2,0.011827829,202305011302
7.530618e-06,EVENT_END,736218780.0,1.4158787e-06,,0.012279666,202305011302
2.903376e-06,EVENT_START,736220280.0,2.867118e-06,,0.0014798549,202305011338
4.2383026e-06,EVENT_PEAK,736220700.0,2.867118e-06,C4.2,0.0024892383,202305011338
3.360465e-06,EVENT_END,736221180.0,2.867118e-06,,0.0035763446,202305011338
2.830187e-06,POST_EVENT,736221660.0,,,,202305011338
2.1252965e-06,EVENT_START,736223160.0,2.1822684e-06,,0.0008501585,202305011426
7.4703757e-06,EVENT_PEAK,736223400.0,2.1822684e-06,C7.4,0.002539005,202305011426
4.0239925e-06,EVENT_END,736224060.0,2.1822684e-06,,0.0051058573,202305011426
2.1366036e-06,POST_EVENT,736224840.0,,,,202305011426
1.8463738e-06,EVENT_START,736226160.0,1.8527049e-06,,0.0011722377,202305011516
2.7402216e-06,EVENT_PEAK,736226820.0,1.8527049e-06,C2.7,0.0021511407,202305011516
2.2772401e-06,EVENT_END,736227540.0,1.8527049e-06,,0.003475739,202305011516
1.8464993e-06,POST_EVENT,736228440.0,,,,202305011516
1.2453612e-06,EVENT_START,736239480.0,1.230277e-06,,0.00079414074,202305011858
2.10866e-06,EVENT_PEAK,736240080.0,1.230277e-06,C2.1,0.0014115459,202305011858
1.550173e-06,EVENT_END,736240620.0,1.230277e-06,,0.002038919,202305011858
1.2132418e-06,POST_EVENT,736241040.0,,,,202305011858
9.38896e-07,EVENT_START,736249260.0,9.3289333e-07,,0.0005026698,202305012141
3.4215777e-06,EVENT_PEAK,736249680.0,9.3289333e-07,C3.4,0.0013261432,202305012141
1.5228628e-06,EVENT_END,736249920.0,9.3289333e-07,,0.0014175149,202305012141
1.1526012e-06,EVENT_START,736250520.0,1.1318427e-06,,0.0006073007,202305012202
3.8359353e-06,EVENT_PEAK,736251420.0,1.1318427e-06,C3.8,0.0031239686,202305012202
3.7618277e-06,EVENT_START,736251540.0,3.7618277e-06,,0.0019526333,202305012219
7.46061e-06,EVENT_PEAK,736252320.0,3.7618277e-06,C7.4,0.0062140822,202305012219
5.1254983e-06,EVENT_END,736252980.0,3.7618277e-06,,0.00912443,202305012219
3.7545992e-06,POST_EVENT,736253400.0,,,,202305012219
1.1558514e-06,EVENT_START,736266960.0,1.1532233e-06,,0.0007462086,202305020236
1.7932928e-06,EVENT_PEAK,736267440.0,1.1532233e-06,C1.7,0.0010508532,202305020236
1.3925311e-06,EVENT_END,736267860.0,1.1532233e-06,,0.001404209,202305020236
1.1397774e-06,POST_EVENT,736268820.0,,,,202305020236
1.3412482e-06,EVENT_START,736272180.0,1.3224676e-06,,0.00085157674,202305020403
2.045216e-06,EVENT_PEAK,736272840.0,1.3224676e-06,C2.0,0.0015784637,202305020403
1.6057627e-06,EVENT_END,736273440.0,1.3224676e-06,,0.002325404,202305020403
1.3112771e-06,POST_EVENT,736274160.0,,,,202305020403
1.3028001e-06,EVENT_START,736274220.0,1.3035736e-06,,0.00065640674,202305020437
4.347634e-06,EVENT_PEAK,736274520.0,1.3035736e-06,C4.3,0.0014616572,202305020437
1.8507841e-06,EVENT_END,736274760.0,1.3035736e-06,,0.0015727043,202305020437
1.2603948e-06,POST_EVENT,736275000.0,,,,202305020437
1.2110356e-06,EVENT_START,736275180.0,1.16985e-06,,0.0006903213,202305020453
1.7825258e-06,EVENT_PEAK,736275480.0,1.16985e-06,C1.7,0.0007789438,202305020453
1.3497196e-06,EVENT_END,736275780.0,1.16985e-06,,0.000944344,202305020453
1.1556183e-06,POST_EVENT,736276140.0,,,,202305020453
1.0931626e-06,EVENT_START,736278720.0,1.1306024e-06,,0.00073050836,202305020552
5.202197e-06,EVENT_PEAK,736279440.0,1.1306024e-06,C5.2,0.0025329238,202305020552
2.8395896e-06,EVENT_END,736279860.0,1.1306024e-06,,0.0032946449,202305020552
1.1270228e-06,POST_EVENT,736283160.0,,,,202305020552
1.0631541e-06,EVENT_START,736296240.0,1.0557308e-06,,0.0006720083,202305021044
2.3947032e-06,EVENT_PEAK,736297140.0,1.0557308e-06,C2.3,0.0019835471,202305021044
1.5907185e-06,EVENT_END,736297800.0,1.0557308e-06,,0.0028722568,202305021044
1.0486347e-06,POST_EVENT,736298640.0,,,,202305021044
1.3326403e-06,EVENT_START,736320540.0,1.2629703e-06,,0.00080827763,202305021729
3.3236606e-06,EVENT_PEAK,736320780.0,1.2629703e-06,C3.3,0.0010515902,202305021729
1.7325688e-06,EVENT_END,736321020.0,1.2629703e-06,,0.0011555443,202305021729
1.2453921e-06,POST_EVENT,736321800.0,,,,202305021729
1.1683379e-06,EVENT_START,736322760.0,1.1811431e-06,,0.00088711065,202305021806
5.4838324e-06,EVENT_PEAK,736323480.0,1.1811431e-06,C5.4,0.003057073,202305021806
3.2096007e-06,EVENT_END,736324380.0,1.1811431e-06,,0.00580035,202305021806
2.3343396e-06,EVENT_START,736325700.0,2.296594e-06,,0.0010672901,202305021855
3.4794934e-06,EVENT_PEAK,736325940.0,2.296594e-06,C3.4,0.0014619459,202305021855
2.6398482e-06,EVENT_END,736326360.0,2.296594e-06,,0.0021461071,202305021855
2.283406e-06,POST_EVENT,736327320.0,,,,202305021855
1.2199316e-06,EVENT_START,736332900.0,1.2039253e-06,,0.0006828959,202305022055
2.1095952e-06,EVENT_PEAK,736334280.0,1.2039253e-06,C2.1,0.0028913652,202305022055
2.0870154e-06,EVENT_START,736334760.0,2.0870154e-06,,0.000509494,202305022126
2.2673032e-06,EVENT_PEAK,736335240.0,2.0870154e-06,C2.2,0.0015833238,202305022126
2.1313228e-06,EVENT_END,736335600.0,2.0870154e-06,,0.0019719948,202305022126
2.0666714e-06,POST_EVENT,736335720.0,,,,202305022126
1.1787274e-06,EVENT_START,736339980.0,1.1204999e-06,,0.00059296296,202305022253
2.1987476e-06,EVENT_PEAK,736340220.0,1.1204999e-06,C2.1,0.0007675802,202305022253
1.3227796e-06,EVENT_END,736340460.0,1.1204999e-06,,0.00084694696,202305022253
1.2084511e-06,NO_STATUS,736347480.0,1.1472362e-06,,0.00070141116,202305030058
2.3458333e-06,NO_STATUS,736347780.0,1.1472362e-06,,0.00091637747,202305030058
1.7182542e-06,NO_STATUS,736348020.0,1.1472362e-06,,0.0010194727,202305030058
1.52962e-06,NO_STATUS,736355460.0,1.6151727e-06,,0.0010560416,202305030311
2.5450395e-06,NO_STATUS,736356120.0,1.6151727e-06,,0.0019534244,202305030311
2.0380487e-06,NO_STATUS,736356960.0,1.6151727e-06,,0.0034034215,202305030311
1.6132744e-06,NO_STATUS,736359480.0,,,,202305030311
1.5426261e-06,NO_STATUS,736360680.0,1.4748994e-06,,0.001202263,202305030438
3.5602527e-06,NO_STATUS,736361100.0,1.4748994e-06,,0.0015285967,202305030438
2.3865293e-06,NO_STATUS,736361520.0,2.3633272e-06,,0.00147591,202305030452
2.4137983e-06,NO_STATUS,736361580.0,1.4748994e-06,,0.0023292126,202305030438
4.726544e-06,NO_STATUS,736362000.0,2.3633272e-06,,0.0025701995,202305030452
3.2788096e-06,NO_STATUS,736362780.0,2.3633272e-06,,0.005010225,202305030452
2.3422829e-06,NO_STATUS,736363380.0,,,,202305030452
1.6407931e-06,NO_STATUS,736370040.0,1.6907085e-06,,0.0010625776,202305030714
3.3125787e-06,NO_STATUS,736370580.0,1.6907085e-06,,0.0018491565,202305030714
3.2379903e-06,NO_STATUS,736370700.0,3.2379903e-06,,0.0017643695,202305030725
9.672684e-06,NO_STATUS,736371420.0,3.2379903e-06,,0.006666824,202305030725
6.3407906e-06,NO_STATUS,736372680.0,3.2379903e-06,,0.014576502,202305030725
3.1973361e-06,NO_STATUS,736374660.0,,,,202305030725
5.0306026e-06,NO_STATUS,736377300.0,5.055837e-06,,0.0025305874,202305030915
4.3429653e-05,NO_STATUS,736378020.0,5.055837e-06,,0.017142538,202305030915
1.9433974e-05,NO_STATUS,736378380.0,5.055837e-06,,0.021263208,202305030915
4.9874216e-06,NO_STATUS,736379760.0,,,,202305030915
4.1572603e-06,NO_STATUS,736380180.0,4.1661797e-06,,0.0024993531,202305031003
3.1571406e-05,NO_STATUS,736380840.0,4.1661797e-06,,0.01279223,202305031003
1.5116562e-05,NO_STATUS,736381140.0,4.1661797e-06,,0.01475637,202305031003
9.063399e-06,NO_STATUS,736382160.0,8.732169e-06,,0.005721637,202305031036
7.3510855e-05,NO_STATUS,736382700.0,8.732169e-06,,0.022540554,202305031036
3.0503637e-05,NO_STATUS,736382940.0,8.732169e-06,,0.024370773,202305031036
8.263581e-06,NO_STATUS,736383420.0,,,,202305031036
1.6702688e-06,NO_STATUS,736387500.0,1.600879e-06,,0.0011763364,202305031205
4.0029386e-06,NO_STATUS,736387920.0,1.600879e-06,,0.001814887,202305031205
2.498335e-06,NO_STATUS,736388280.0,1.600879e-06,,0.0022965213,202305031205
2.246519e-06,NO_STATUS,736388640.0,2.3105863e-06,,0.0014049883,202305031224
1.8053777e-05,NO_STATUS,736389300.0,2.3105863e-06,,0.0073456676,202305031224
7.4468107e-06,NO_STATUS,736389660.0,2.3105863e-06,,0.00894484,202305031224
2.2858462e-06,NO_STATUS,736390860.0,,,,202305031224
1.8789274e-06,NO_STATUS,736393380.0,1.9257081e-06,,0.0009343749,202305031343
2.2348704e-05,NO_STATUS,736393800.0,1.9257081e-06,,0.007037472,202305031343
8.608909e-06,NO_STATUS,736394040.0,1.9257081e-06,,0.0075540068,202305031343
1.9065391e-06,NO_STATUS,736395480.0,,,,202305031343
1.6200656e-06,NO_STATUS,736397700.0,1.6042627e-06,,0.00082225975,202305031455
3.1787367e-06,NO_STATUS,736398000.0,1.6042627e-06,,0.0012677736,202305031455
1.9692295e-06,NO_STATUS,736398240.0,1.6042627e-06,,0.0013859273,202305031455
1.5987586e-06,NO_STATUS,736398840.0,,,,202305031455
1.2345931e-06,NO_STATUS,736409340.0,1.1812427e-06,,0.0007072535,202305031809
2.977596e-06,NO_STATUS,736410120.0,1.1812427e-06,,0.002364688,202305031809
1.992071e-06,NO_STATUS,736410720.0,1.1812427e-06,,0.0032878213,202305031809
1.1750299e-06,NO_STATUS,736412940.0,,,,202305031809
1.1281337e-06,NO_STATUS,736413600.0,1.1433708e-06,,0.0007369381,202305031920
1.6884611e-06,NO_STATUS,736414020.0,1.1433708e-06,,0.00090962584,202305031920
1.3046472e-06,NO_STATUS,736414380.0,1.1433708e-06,,0.0011538741,202305031920
1.1246042e-06,NO_STATUS,736414800.0,,,,202305031920
1.387211e-06,NO_STATUS,736418820.0,1.3982809e-06,,0.00070195424,202305032047
4.1628286e-06,NO_STATUS,736419180.0,1.3982809e-06,,0.001515898,202305032047
2.4080796e-06,NO_STATUS,736419480.0,1.3982809e-06,,0.001821175,202305032047
1.3932832e-06,NO_STATUS,736420560.0,,,,202305032047
1.1273947e-06,NO_STATUS,736421400.0,1.1225382e-06,,0.0007155187,202305032130
1.9543982e-06,NO_STATUS,736422300.0,1.1225382e-06,,0.0018549901,202305032130
1.7590135e-06,NO_STATUS,736423620.0,1.7590135e-06,,0.0006366653,202305032207
2.5673594e-06,NO_STATUS,736425540.0,1.7590135e-06,,0.0045416355,202305032207
2.1086078e-06,NO_STATUS,736426140.0,1.7590135e-06,,0.005479429,202305032207
1.7566734e-06,NO_STATUS,736426860.0,,,,202305032207
1.799222e-06,EVENT_START,736432620.0,1.7725638e-06,,0.00077124574,202305040037
2.5147265e-06,EVENT_PEAK,736432860.0,1.7725638e-06,C2.5,0.0010313615,202305040037
2.0628888e-06,EVENT_END,736433160.0,1.7725638e-06,,0.0012807826,202305040037
1.770427e-06,POST_EVENT,736434420.0,,,,202305040037
1.6216577e-06,EVENT_START,736437180.0,1.5382651e-06,,0.0011051496,202305040153
4.9893206e-06,EVENT_PEAK,736438500.0,1.5382651e-06,C4.9,0.0056609395,202305040153
3.0826598e-06,EVENT_END,736439340.0,1.5382651e-06,,0.008015651,202305040153
2.2746838e-06,EVENT_START,736440660.0,2.2516072e-06,,0.0008753566,202305040251
3.9741954e-06,EVENT_PEAK,736440840.0,2.2516072e-06,C3.9,0.0011440179,202305040251
2.2114784e-06,EVENT_END,736441080.0,2.2516072e-06,,0.0012767066,202305040251
2.1963936e-06,POST_EVENT,736441140.0,,,,202305040251
1.5892981e-06,EVENT_START,736448280.0,1.5841943e-06,,0.000987344,202305040458
5.2586006e-06,EVENT_PEAK,736448640.0,1.5841943e-06,C5.2,0.0016562439,202305040458
2.8844795e-06,EVENT_END,736449120.0,1.5841943e-06,,0.002744391,202305040458
1.583547e-06,POST_EVENT,736458780.0,,,,202305040458
1.5278137e-06,EVENT_START,736459500.0,1.510247e-06,,0.0007034316,202305040805
3.9604016e-05,EVENT_PEAK,736461840.0,1.510247e-06,M3.9,0.045874774,202305040805
1.9753737e-05,EVENT_END,736463280.0,1.510247e-06,,0.08084404,202305040805
2.0476718e-06,EVENT_START,736482480.0,2.0023897e-06,,0.0010340655,202305041428
2.8553354e-06,EVENT_PEAK,736482780.0,2.0023897e-06,C2.8,0.0013516998,202305041428
2.3692207e-06,EVENT_END,736483200.0,2.0023897e-06,,0.0019396216,202305041428
2.0000643e-06,POST_EVENT,736484220.0,,,,202305041428
1.7312408e-06,EVENT_START,736487700.0,1.7275684e-06,,0.0011039572,202305041555
2.4902283e-06,EVENT_PEAK,736488300.0,1.7275684e-06,C2.4,0.0018444124,202305041555
2.0486984e-06,EVENT_END,736489200.0,1.7275684e-06,,0.0034576827,202305041555
2.2908184e-06,EVENT_START,736495440.0,2.2789063e-06,,0.001457884,202305041804
3.3377385e-06,EVENT_PEAK,736495860.0,2.2789063e-06,C3.3,0.0018091652,202305041804
2.6446926e-06,EVENT_END,736496160.0,2.2789063e-06,,0.0021308414,202305041804
2.276988e-06,POST_EVENT,736503780.0,,,,202305041804
1.4141717e-06,EVENT_START,736507260.0,1.4107051e-06,,0.0009845902,202305042121
2.5409315e-06,EVENT_PEAK,736507740.0,1.4107051e-06,C2.5,0.0014012353,202305042121
1.9332892e-06,EVENT_END,736508760.0,1.4107051e-06,,0.0030958971,202305042121
1.3986896e-06,POST_EVENT,736510380.0,,,,202305042121
1.2296879e-06,EVENT_START,736519980.0,1.1597338e-06,,0.0006787798,202305050053
2.5288668e-06,EVENT_PEAK,736520220.0,1.1597338e-06,C2.5,0.0009459039,202305050053
1.6032751e-06,EVENT_END,736520580.0,1.1597338e-06,,0.0012619585,202305050053
1.1524631e-06,POST_EVENT,736529340.0,,,,202305050053
1.3184299e-06,EVENT_START,736535640.0,1.2947983e-06,,0.00088646024,202305050514
5.000396e-06,EVENT_PEAK,736536780.0,1.2947983e-06,C5.0,0.004801529,202305050514
2.9915068e-06,EVENT_END,736537440.0,1.2947983e-06,,0.006537068,202305050514
1.2826174e-06,POST_EVENT,736539660.0,,,,202305050514
1.267007e-06,EVENT_START,736541520.0,1.2961644e-06,,0.0008173246,202305050652
9.598363e-06,EVENT_PEAK,736542360.0,1.2961644e-06,C9.5,0.0051225023,202305050652
4.9186187e-06,EVENT_END,736542960.0,1.2961644e-06,,0.007694837,202305050652
6.042362e-06,EVENT_START,736543800.0,6.285315e-06,,0.003977388,202305050730
2.1081474e-05,EVENT_PEAK,736545660.0,6.285315e-06,M2.1,0.030304153,202305050730
1.3416127e-05,EVENT_END,736547580.0,6.285315e-06,,0.06007578,202305050730
6.2083386e-06,POST_EVENT,736550520.0,,,,202305050730
2.3379853e-06,EVENT_START,736571880.0,2.4116919e-06,,0.0015523605,202305051518
1.2356645e-05,EVENT_PEAK,736572660.0,2.4116919e-06,M1.2,0.0063369903,202305051518
7.4004265e-06,EVENT_START,736573140.0,7.4004265e-06,,0.0027894,202305051539
8.280663e-06,EVENT_PEAK,736573620.0,7.4004265e-06,C8.2,0.005751392,202305051539
7.4299605e-06,EVENT_END,736574040.0,7.4004265e-06,,0.0076101553,202305051539
7.191161e-06,POST_EVENT,736574100.0,,,,202305051539
1.5827807e-06,EVENT_START,736596660.0,1.5927235e-06,,0.0009975672,202305052211
9.764371e-06,EVENT_PEAK,736597620.0,1.5927235e-06,C9.7,0.0060865832,202305052211
5.2033656e-06,EVENT_END,736598220.0,1.5927235e-06,,0.008835471,202305052211
1.5809651e-06,POST_EVENT,736602720.0,,,,202305052211
1.2935623e-06,EVENT_START,736603860.0,1.3214408e-06,,0.00089015963,202305060011
2.3997234e-06,EVENT_PEAK,736605120.0,1.3214408e-06,C2.3,0.0031101834,202305060011
2.3001198e-06,EVENT_START,736605360.0,2.3001198e-06,,0.00073780265,202305060036
2.899091e-06,EVENT_PEAK,736605720.0,2.3001198e-06,C2.8,0.0015876993,202305060036
2.4939097e-06,EVENT_END,736606140.0,2.3001198e-06,,0.0022067735,202305060036
2.2828176e-06,POST_EVENT,736625160.0,,,,202305060036
1.536724e-06,EVENT_START,736629480.0,1.5175103e-06,,0.0009529825,202305060718
2.2767465e-06,EVENT_PEAK,736629960.0,1.5175103e-06,C2.2,0.0013377792,202305060718
1.8164812e-06,EVENT_END,736630440.0,1.5175103e-06,,0.0019112834,202305060718
1.5104464e-06,POST_EVENT,736631280.0,,,,202305060718
9.0159614e-07,EVENT_START,736656600.0,9.522505e-07,,0.0007311361,202305061450
3.6203683e-06,EVENT_PEAK,736657140.0,9.522505e-07,C3.6,0.0013824382,202305061450
1.6352708e-06,EVENT_END,736657380.0,9.522505e-07,,0.0014805545,202305061450
9.196502e-07,POST_EVENT,736658040.0,,,,202305061450
7.1487585e-07,EVENT_START,736666620.0,7.027409e-07,,0.00039400195,202305061737
1.8533515e-06,EVENT_PEAK,736667100.0,7.027409e-07,C1.8,0.00092213723,202305061737
1.1045197e-06,EVENT_END,736667520.0,7.027409e-07,,0.0012256709,202305061737
7.010257e-07,POST_EVENT,736671360.0,,,,202305061737
7.5743657e-07,EVENT_START,736681320.0,7.6128873e-07,,0.0004917945,202305062142
4.730333e-06,EVENT_PEAK,736682220.0,7.6128873e-07,C4.7,0.002936082,202305062142
2.5669003e-06,EVENT_END,736683180.0,7.6128873e-07,,0.005536626,202305062142
7.6040243e-07,POST_EVENT,736693800.0,,,,202305062142
7.6620256e-07,EVENT_START,736695420.0,7.637742e-07,,0.00048562908,202305070137
1.2364096e-06,EVENT_PEAK,736696140.0,7.637742e-07,C1.2,0.0009962963,202305070137
9.720953e-07,EVENT_END,736696860.0,7.637742e-07,,0.001583209,202305070137
7.549326e-07,POST_EVENT,736702080.0,,,,202305070137
7.654546e-07,EVENT_START,736703280.0,7.4466624e-07,,0.00036180174,202305070348
1.3256902e-06,EVENT_PEAK,736703520.0,7.4466624e-07,C1.3,0.0004923968,202305070348
9.108919e-07,EVENT_END,736703820.0,7.4466624e-07,,0.0006053523,202305070348
7.4130776e-07,POST_EVENT,736711920.0,,,,202305070348
8.1598176e-07,EVENT_START,736725540.0,7.697219e-07,,0.00050193217,202305070959
1.8069708e-06,EVENT_PEAK,736725840.0,7.697219e-07,C1.8,0.00066291273,202305070959
1.254798e-06,EVENT_END,736727640.0,7.697219e-07,,0.003177876,202305070959
1.0440276e-06,EVENT_START,736732860.0,1.0325331e-06,,0.0004674918,202305071201
1.5627564e-06,EVENT_PEAK,736733160.0,1.0325331e-06,C1.5,0.00073569926,202305071201
1.2461455e-06,EVENT_END,736733640.0,1.0325331e-06,,0.0011294245,202305071201
1.0141404e-06,POST_EVENT,736735200.0,,,,202305071201
9.731334e-07,EVENT_START,736765260.0,1.006439e-06,,0.0003944754,202305072101
1.6128876e-06,EVENT_PEAK,736765500.0,1.006439e-06,C1.6,0.0006540301,202305072101
1.2169501e-06,EVENT_END,736765800.0,1.006439e-06,,0.0008033361,202305072101
9.799429e-07,POST_EVENT,736766280.0,,,,202305072101
1.2948493e-06,EVENT_START,736767600.0,1.3039477e-06,,0.00083861296,202305072140
1.5397933e-05,EVENT_PEAK,736770840.0,1.3039477e-06,M1.5,0.0262591,202305072140
1.35212285e-05,EVENT_START,736771980.0,1.35212285e-05,,0.0033015085,202305072253
1.6399104e-05,EVENT_PEAK,736773780.0,1.35212285e-05,M1.6,0.031219283,202305072253
1.4882462e-05,EVENT_END,736776060.0,1.35212285e-05,,0.06432712,202305072253
1.3430692e-05,POST_EVENT,736777080.0,,,,202305072253
5.2970963e-06,EVENT_START,736784160.0,5.28977e-06,,0.0034659533,202305080216
7.981823e-06,EVENT_PEAK,736784580.0,5.28977e-06,C7.9,0.0042832666,202305080216
6.095478e-06,EVENT_END,736784820.0,5.28977e-06,,0.0046489956,202305080216
5.277069e-06,POST_EVENT,736785120.0,,,,202305080216
1.9537758e-06,EVENT_START,736800000.0,1.8843891e-06,,0.0011279589,202305080640
3.679803e-06,EVENT_PEAK,736800360.0,1.8843891e-06,C3.6,0.0017673183,202305080640
2.6379291e-06,EVENT_END,736800900.0,1.8843891e-06,,0.002836241,202305080640
1.8766375e-06,POST_EVENT,736802040.0,,,,202305080640
1.354051e-06,EVENT_START,736806000.0,1.3561989e-06,,0.00054607936,202305080820
3.077058e-06,EVENT_PEAK,736806300.0,1.3561989e-06,C3.0,0.0012339321,202305080820
2.58218e-06,EVENT_START,736806600.0,2.58218e-06,,0.0015881229,202305080830
3.6095846e-06,EVENT_PEAK,736807080.0,2.58218e-06,C3.6,0.0021964253,202305080830
2.8837792e-06,EVENT_END,736807380.0,2.58218e-06,,0.0025515703,202305080830
2.5107802e-06,POST_EVENT,736807500.0,,,,202305080830
1.2019274e-06,EVENT_START,736811400.0,1.201313e-06,,0.0006332157,202305080950
4.666069e-06,EVENT_PEAK,736812000.0,1.201313e-06,C4.6,0.002323588,202305080950
2.5588474e-06,EVENT_END,736812360.0,1.201313e-06,,0.0028517896,202305080950
1.3655266e-06,EVENT_START,736815360.0,1.38734e-06,,0.000898251,202305081056
2.2397064e-06,EVENT_PEAK,736815900.0,1.38734e-06,C2.2,0.0014070555,202305081056
1.8769176e-06,EVENT_START,736816260.0,1.8769176e-06,,0.00081053784,202305081111
1.968882e-06,EVENT_PEAK,736816560.0,1.8769176e-06,C1.9,0.0010393976,202305081111
1.8420751e-06,EVENT_END,736816800.0,1.8769176e-06,,0.0011499221,202305081111
1.778508e-06,POST_EVENT,736816860.0,,,,202305081111
1.1957687e-06,EVENT_START,736820880.0,1.1751027e-06,,0.0005825083,202305081228
1.7641939e-06,EVENT_PEAK,736821300.0,1.1751027e-06,C1.7,0.0009578884,202305081228
1.3182122e-06,EVENT_END,736821540.0,1.1751027e-06,,0.0010369811,202305081228
1.1683707e-06,POST_EVENT,736826160.0,,,,202305081228
1.1115526e-06,EVENT_START,736827000.0,1.1396454e-06,,0.0007814071,202305081410
9.649482e-06,EVENT_PEAK,736827660.0,1.1396454e-06,C9.6,0.0036113958,202305081410
4.0014584e-06,EVENT_END,736827900.0,1.1396454e-06,,0.0038514833,202305081410
1.3774221e-06,EVENT_START,736830120.0,1.3620211e-06,,0.00086852093,202305081502
2.1378169e-06,EVENT_PEAK,736830900.0,1.3620211e-06,C2.1,0.0018792952,202305081502
2.057009e-06,EVENT_START,736831380.0,2.057009e-06,,0.000516054,202305081523
2.6570956e-06,EVENT_PEAK,736832040.0,2.057009e-06,C2.6,0.0021973792,202305081523
2.1892279e-06,EVENT_END,736832400.0,2.057009e-06,,0.00261319,202305081523
1.9605418e-06,POST_EVENT,736832520.0,,,,202305081523
1.32202e-06,EVENT_START,736833540.0,1.2883993e-06,,0.000647761,202305081559
3.0231317e-06,EVENT_PEAK,736834200.0,1.2883993e-06,C3.0,0.0021147972,202305081559
2.0668392e-06,EVENT_END,736835040.0,1.2883993e-06,,0.0036474182,202305081559
1.2868514e-06,POST_EVENT,736836180.0,,,,202305081559
1.8162035e-06,EVENT_START,736848660.0,1.906552e-06,,0.0012753158,202305082011
2.3156876e-05,EVENT_PEAK,736849500.0,1.906552e-06,M2.3,0.011473212,202305082011
1.0790063e-05,EVENT_END,736849980.0,1.906552e-06,,0.015538534,202305082011
1.924692e-06,EVENT_START,736857060.0,1.8974764e-06,,0.001214613,202305082231
2.6155835e-06,EVENT_PEAK,736857480.0,1.8974764e-06,C2.6,0.0014916885,202305082231
2.1718884e-06,EVENT_END,736857720.0,1.8974764e-06,,0.0016220019,202305082231
1.8853311e-06,POST_EVENT,736858260.0,,,,202305082231
1.7373443e-06,EVENT_START,736868580.0,1.7013913e-06,,0.001083511,202305090143
2.4722867e-06,EVENT_PEAK,736869000.0,1.7013913e-06,C2.4,0.0013598108,202305090143
2.295913e-06,EVENT_START,736869120.0,2.295913e-06,,0.0011521095,202305090152
